Date,SMI,Conflict_Active,Conflict_Type,Conflict_Aspect,Conflict_Intensity,Conflict_Signals,Yogas,Temporal,USA_Score,USA_Signals,India_Score,India_Signals
2027-02-10,3.3,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Grahan Yoga (Solar) (Eclipsed Authority/Leadership Crisis)",,0,,0,
2027-02-11,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Grahan Yoga (Solar) (Eclipsed Authority/Leadership Crisis)",,0,,0,
2027-02-12,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Grahan Yoga (Solar) (Eclipsed Authority/Leadership Crisis)",,0,,0,
2027-02-13,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Grahan Yoga (Solar) (Eclipsed Authority/Leadership Crisis)",,0,,0,
2027-02-14,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Grahan Yoga (Solar) (Eclipsed Authority/Leadership Crisis)",,0,,0,
2027-02-15,5.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Grahan Yoga (Solar) (Eclipsed Authority/Leadership Crisis)",,0,,0,
2027-02-16,5.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Grahan Yoga (Solar) (Eclipsed Authority/Leadership Crisis)",,0,,0,
2027-02-17,5.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-02-18,5.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-02-19,5.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-02-20,5.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),Partial Lunar Eclipse (Axis: Aquarius/Leo),0,,0,
2027-02-21,5.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),Partial Lunar Eclipse (Axis: Aquarius/Leo),0,,0,
2027-02-22,5.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-02-23,5.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-02-24,5.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-02-25,5.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-02-26,5.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-02-27,5.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-02-28,5.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-03-01,5.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-03-02,3.3,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-03-03,3.3,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-03-04,1.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-03-05,4.3,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-03-06,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks), Grahan Yoga (Lunar) (Public Panic/Sentiment Volatility)",,0,,0,
2027-03-07,4.3,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-08,4.3,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-09,4.3,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-10,4.3,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-11,4.3,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-12,4.3,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-13,4.3,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-14,4.3,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-15,4.3,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-16,4.3,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-17,4.3,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-18,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-19,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-20,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-21,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-22,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-23,4.3,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-24,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-25,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-26,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-27,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-28,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-29,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-30,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-03-31,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-04-01,4.3,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks), Surya-Shani Yoga (Government vs People/Authority Clashes)",,0,,0,
2027-04-02,3.3,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks), Surya-Shani Yoga (Government vs People/Authority Clashes), Grahan Yoga (Lunar) (Public Panic/Sentiment Volatility)",,0,,0,
2027-04-03,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks), Surya-Shani Yoga (Government vs People/Authority Clashes)",,0,,0,
2027-04-04,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks), Surya-Shani Yoga (Government vs People/Authority Clashes)",,0,,0,
2027-04-05,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks), Surya-Shani Yoga (Government vs People/Authority Clashes)",,0,,0,
2027-04-06,3.3,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks), Surya-Shani Yoga (Government vs People/Authority Clashes)",,0,,0,
2027-04-07,3.3,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks), Surya-Shani Yoga (Government vs People/Authority Clashes)",,0,,0,
2027-04-08,3.3,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks), Surya-Shani Yoga (Government vs People/Authority Clashes)",,0,,0,
2027-04-09,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks), Surya-Shani Yoga (Government vs People/Authority Clashes)",,0,,0,
2027-04-10,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks), Surya-Shani Yoga (Government vs People/Authority Clashes)",,0,,0,
2027-04-11,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks), Surya-Shani Yoga (Government vs People/Authority Clashes)",,0,,0,
2027-04-12,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks), Surya-Shani Yoga (Government vs People/Authority Clashes)",,0,,0,
2027-04-13,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks), Surya-Shani Yoga (Government vs People/Authority Clashes)",,0,,0,
2027-04-14,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks), Surya-Shani Yoga (Government vs People/Authority Clashes)",,0,,0,
2027-04-15,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-04-16,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-04-17,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-04-18,1.8,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks)",,0,,0,
2027-04-19,9.3,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Pisacha Yoga (Hidden Violence/Structural Breaks), Graha Yudha (Mercury-Saturn) (Planetary War between Mercury and Saturn. Conflict and instability.)",,0,,0,
2027-04-20,3.3,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-04-21,3.3,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-04-22,3.3,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-04-23,3.3,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-04-24,3.3,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-04-25,3.3,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-04-26,3.3,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-04-27,3.3,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-04-28,3.3,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-04-29,7.3,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Grahan Yoga (Lunar) (Public Panic/Sentiment Volatility)",,0,,0,
2027-04-30,3.3,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-05-01,3.3,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-05-02,3.3,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-05-03,1.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-05-04,1.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-05-05,1.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-05-06,1.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-05-07,5.3,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Graha Yudha (Venus-Saturn) (Planetary War between Venus and Saturn. Conflict and instability.)",,0,,0,
2027-05-08,5.3,False,,,0.0,,"Ganesha Yoga (Religious/Ethical Correction), Graha Yudha (Venus-Saturn) (Planetary War between Venus and Saturn. Conflict and instability.)",,0,,0,
2027-05-09,1.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-05-10,1.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-05-11,1.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-05-12,1.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-05-13,1.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-05-14,1.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-05-15,1.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-05-16,4.3,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-05-17,1.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-05-18,1.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-05-19,1.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-05-20,1.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-05-21,1.8,False,,,0.0,,Ganesha Yoga (Religious/Ethical Correction),,0,,0,
2027-05-22,1.8,False,,,0.0,,,,0,,0,
2027-05-23,1.8,False,,,0.0,,,,0,,0,
2027-05-24,1.8,False,,,0.0,,,,0,,0,
2027-05-25,1.8,False,,,0.0,,,,0,,0,
2027-05-26,4.3,False,,,0.0,,Grahan Yoga (Lunar) (Public Panic/Sentiment Volatility),,0,,0,
2027-05-27,4.3,False,,,0.0,,,,0,,0,
2027-05-28,1.8,False,,,0.0,,,,0,,0,
2027-05-29,1.8,False,,,0.0,,,,0,,0,
2027-05-30,1.8,False,,,0.0,,,,0,,0,
2027-05-31,1.8,False,,,0.0,,,,0,,0,
2027-06-01,1.8,False,,,0.0,,,,0,,0,
2027-06-02,1.8,False,,,0.0,,,,0,,0,
2027-06-03,1.8,False,,,0.0,,,,0,,0,
2027-06-04,1.8,False,,,0.0,,,,0,,0,
